probability,angleinvcdf
0.06850685068506851,0.07978672393894487
0.06860686068606861,0.07984630545864449
0.06870687068706871,0.0799058467693883
0.06880688068806881,0.07996534796552514
0.06890689068906891,0.08002480914162091
0.06900690069006901,0.0800842303920296
0.06910691069106911,0.08014361181062804
0.06920692069206921,0.08020295349071573
0.06930693069306931,0.0802622555243307
0.06940694069406941,0.0803215180037498
0.06950695069506951,0.08038074102099578
0.06960696069606961,0.08043992466762771
0.06970697069706971,0.08049906903466937
0.06980698069806981,0.08055817421193899
0.06990699069906992,0.08061724028941512
0.07000700070007002,0.08067626735685537
0.07010701070107012,0.08073525550356726
0.0702070207020702,0.08079420481838735
0.0703070307030703,0.08085311538903198
0.0704070407040704,0.08091198730316398
0.0705070507050705,0.08097082064834016
0.0706070607060706,0.08102961551167955
0.0707070707070707,0.08108837197986624
0.0708070807080708,0.08114709013871543
0.0709070907090709,0.08120577007352321
0.071007100710071,0.08126441186970529
0.0711071107110711,0.0813230156122535
0.0712071207120712,0.08138158138573665
0.0713071307130713,0.0814401092741593
0.07140714071407141,0.08149859936058339
0.07150715071507151,0.08155705172825856
0.07160716071607161,0.08161546646010824
0.07170717071707171,0.08167384363864486
0.07180718071807181,0.08173218334597042
0.07190719071907191,0.08179048566331894
0.07200720072007201,0.08184875067162785
0.07210721072107211,0.08190697845180926
0.07220722072207221,0.08196516908437536
0.07230723072307231,0.08202332264944087
0.07240724072407241,0.08208143922665583
0.07250725072507251,0.08213951889477895
0.07260726072607261,0.08219756173263594
0.07270727072707271,0.08225556781879326
0.07280728072807281,0.0823135372314305
0.07290729072907291,0.08237147004834293
0.07300730073007301,0.08242936634679482
0.07310731073107311,0.08248722620331361
0.07320732073207321,0.08254504969452302
0.07330733073307331,0.08260283689666943
0.07340734073407341,0.08266058788709268
0.07350735073507352,0.08271830274457413
0.07360736073607362,0.08277598154749789
0.07370737073707372,0.08283362437354023
0.07380738073807382,0.08289123130052846
0.07390739073907392,0.08294880240595896
0.074007400740074,0.08300633776697039
0.0741074107410741,0.08306383746034592
0.0742074207420742,0.08312130156236786
0.0743074307430743,0.083178730148611
0.0744074407440744,0.08323612329477595
0.0745074507450745,0.08329348107625877
0.0746074607460746,0.08335080356810945
0.0747074707470747,0.08340809084503356
0.0748074807480748,0.08346534298134232
0.0749074907490749,0.08352256005058713
0.075007500750075,0.08357974212635036
0.07510751075107511,0.08363688928199382
0.07520752075207521,0.08369400159054374
0.07530753075307531,0.08375107912469272
0.07540754075407541,0.08380812195680155
0.07550755075507551,0.0838651301586251
0.07560756075607561,0.08392210380156767
0.07570757075707571,0.0839790429570192
0.07580758075807581,0.08403594769604511
0.07590759075907591,0.08409281808938732
0.07600760076007601,0.08414965420746622
0.07610761076107611,0.08420645612034963
0.07620762076207621,0.0842632238974368
0.07630763076307631,0.0843199576080937
0.07640764076407641,0.08437665732148465
0.07650765076507651,0.0844333231064606
0.07660766076607661,0.08448995503156083
0.07670767076707671,0.08454655316501444
0.07680768076807681,0.0846031175746828
0.07690769076907691,0.0846596483282722
0.07700770077007701,0.08471614549537072
